student_id,age,gender,study_hours_per_day,smartphone_usage_hours,social_media_hours,gaming_hours,streaming_hours,sleep_hours,class_attendance_percent,assignment_completion_percent,mental_health_status,final_exam_score,digital_distraction_time
10976,21,Male,4.04,5.18,3.73,2.75,1.2,6.25,74.48,97.06,Average,85.4,12.86
10977,18,Female,7.21,4.01,1.9,0.5,1.51,6.38,75.86,100.0,Poor,100.0,7.92
10978,25,Male,4.1,6.03,2.43,0.0,0.71,7.76,75.75,81.68,Average,71.73,9.17
10979,18,Female,3.35,10.3,3.98,0.0,1.33,7.45,87.6,56.87,Average,77.41,15.610000000000001
10980,21,Female,6.55,4.29,2.05,4.88,2.96,5.14,80.5,90.29,Good,100.0,14.18
10981,18,Male,5.44,8.35,6.77,1.1,0.89,7.73,74.25,74.35,Good,80.47,17.11
10982,24,Male,1.02,8.87,7.15,0.22,1.11,10.0,85.89,70.9,Good,55.5,17.35
10983,25,Male,4.12,6.88,2.61,1.91,0.0,8.2,89.04,100.0,Poor,76.51,11.399999999999999
10984,23,Male,3.83,8.55,1.46,3.26,0.94,6.5,84.93,66.39,Poor,69.04,14.21
10985,22,Male,4.03,9.36,3.43,1.47,3.16,7.4,82.56,69.95,Average,80.37,17.42
10986,24,Male,2.95,6.59,5.75,0.99,1.42,6.39,78.74,91.45,Average,68.12,14.75
10987,20,Female,6.24,7.65,4.02,1.29,1.34,6.37,81.33,46.4,Good,78.39,14.3
10988,22,Male,4.83,5.8,0.0,4.55,3.69,7.3,83.04,73.71,Average,95.97,14.04
10989,23,Male,3.45,8.83,3.13,1.63,1.82,6.26,82.87,86.71,Poor,72.53,15.41
10990,24,Female,3.12,8.13,1.22,2.18,1.99,7.3,87.32,86.68,Good,65.04,13.520000000000001
10991,19,Male,5.58,4.14,2.35,1.07,0.0,5.92,81.43,75.97,Poor,95.73,7.56
10992,24,Female,1.01,7.33,2.4,2.95,3.08,7.54,90.14,83.73,Poor,32.25,15.76
10993,17,Male,6.23,5.2,1.63,3.73,0.0,6.17,74.15,84.13,Average,96.45,10.559999999999999
10994,20,Male,7.03,7.01,3.35,1.07,1.32,6.74,79.8,78.8,Poor,65.5,12.75
10995,18,Male,6.71,6.49,3.91,0.46,1.66,5.45,79.04,50.47,Good,94.84,12.52
10996,22,Female,2.66,6.99,1.55,0.52,3.2,5.05,87.22,74.68,Good,75.44,12.260000000000002
10997,20,Female,4.44,4.98,0.0,0.19,3.48,5.49,78.48,62.26,Average,86.22,8.65
10998,18,Female,8.8,4.77,5.51,2.32,3.5,5.49,95.66,84.65,Average,100.0,16.1
10999,24,Male,5.65,4.05,3.7,2.49,1.98,7.2,96.41,77.06,Good,84.6,12.219999999999999
11000,23,Female,4.22,6.16,3.68,1.58,1.18,8.12,79.46,56.83,Good,77.28,12.6
11001,24,Female,5.66,6.91,7.33,1.02,1.03,7.88,73.18,76.55,Poor,94.31,16.29
11002,18,Female,4.96,8.59,6.22,4.39,0.49,4.98,78.06,86.69,Good,66.47,19.689999999999998
11003,20,Male,5.41,3.41,1.59,3.64,2.9,4.69,79.01,69.29,Good,82.14,11.540000000000001
11004,17,Male,3.72,9.28,1.76,0.31,1.81,3.5,84.26,85.17,Average,63.62,13.16
11005,21,Male,5.09,3.78,3.41,4.6,1.81,6.0,100.0,69.34,Average,100.0,13.6
11006,21,Male,5.69,4.29,3.96,2.84,1.55,6.76,84.23,90.67,Poor,93.13,12.64
11007,18,Female,7.97,6.75,4.45,0.67,3.21,6.07,94.1,100.0,Average,100.0,15.08
11008,24,Female,1.78,7.74,1.85,0.64,3.43,6.25,85.54,80.32,Good,83.49,13.66
11009,25,Female,0.89,6.22,5.2,2.26,0.94,8.46,79.63,82.65,Average,54.71,14.620000000000001
11010,17,Male,0.0,6.09,2.58,2.74,2.26,7.26,100.0,83.08,Average,46.9,13.67
11011,19,Male,0.22,5.09,2.54,0.68,1.42,7.88,94.85,66.45,Average,64.44,9.73
11012,20,Female,7.66,7.7,5.04,5.95,2.01,5.53,80.01,66.32,Average,83.32,20.7
11013,25,Male,5.71,7.9,3.34,2.22,2.19,8.94,83.65,70.35,Good,90.51,15.65
11014,25,Male,5.72,8.44,5.74,3.45,2.53,5.43,94.22,77.09,Poor,93.41,20.16
11015,17,Female,4.32,6.68,2.33,0.87,2.43,5.97,97.15,52.89,Poor,83.7,12.31
11016,23,Male,4.01,3.99,0.63,4.32,0.31,5.46,79.4,53.22,Good,62.98,9.25
11017,22,Female,3.78,5.61,5.03,1.03,0.85,8.37,89.78,76.62,Average,95.43,12.52
11018,20,Female,9.1,4.29,2.81,1.99,2.05,6.02,90.39,56.2,Good,100.0,11.14
11019,22,Male,8.61,8.09,5.53,2.32,2.23,6.88,91.17,86.34,Average,95.58,18.17
11020,19,Female,4.47,9.82,4.47,1.33,1.73,5.45,90.88,72.82,Poor,76.02,17.35
11021,24,Female,7.82,5.56,5.39,1.62,3.02,5.3,65.38,90.64,Average,98.87,15.59
11022,19,Male,2.0,4.14,2.17,0.0,1.84,7.61,93.3,78.52,Average,65.82,8.149999999999999
11023,22,Female,0.72,9.26,4.38,0.19,0.81,7.84,81.46,69.69,Average,45.81,14.64
11024,20,Male,4.68,6.03,3.27,0.6,0.93,8.61,79.79,85.77,Good,100.0,10.83
11025,19,Female,5.19,2.68,5.16,2.59,0.0,7.48,87.51,78.38,Poor,89.95,10.43
11026,20,Male,4.02,9.3,0.0,3.2,2.97,4.72,75.41,80.77,Average,74.08,15.47
11027,17,Female,2.6,6.29,3.15,0.0,1.62,7.9,84.04,79.08,Average,83.07,11.059999999999999
11028,25,Male,5.7,9.03,0.0,1.75,4.06,5.4,84.76,72.62,Poor,90.08,14.84
11029,22,Female,3.84,0.68,4.51,2.8,1.27,8.04,66.18,96.41,Poor,65.74,9.26
11030,22,Male,4.04,6.86,5.88,0.82,0.0,3.89,95.26,95.75,Poor,79.55,13.56
11031,18,Male,4.98,9.95,4.55,2.42,1.69,8.5,92.97,84.09,Average,80.72,18.61
11032,23,Male,6.97,3.54,6.28,0.99,0.98,9.78,82.61,78.88,Average,90.33,11.79
11033,25,Male,5.91,6.52,5.79,1.87,0.57,8.44,81.53,55.17,Average,80.3,14.75
11034,23,Female,4.19,4.82,4.9,3.82,1.35,9.16,90.08,100.0,Good,96.8,14.89
11035,17,Female,2.54,5.67,0.64,2.81,2.12,8.56,92.63,98.86,Poor,67.0,11.24
11036,25,Female,3.23,7.47,4.05,3.3,0.53,8.37,86.53,83.91,Good,80.8,15.35
11037,22,Male,3.69,5.24,4.59,2.23,2.92,4.44,93.59,96.97,Poor,66.49,14.98
11038,24,Female,4.79,8.99,1.88,3.72,0.16,7.17,95.98,76.46,Good,95.6,14.75
11039,25,Female,4.03,4.14,4.48,1.71,2.98,10.0,82.76,81.36,Average,78.51,13.309999999999999
11040,22,Female,7.02,5.61,3.79,1.36,2.53,6.73,100.0,95.83,Average,100.0,13.29
11041,19,Male,5.15,4.23,2.58,1.31,1.49,6.59,83.63,94.62,Poor,90.67,9.61
11042,18,Male,4.69,6.28,2.45,3.57,2.91,5.86,61.96,96.18,Average,89.35,15.21
11043,20,Female,2.62,6.02,4.49,6.07,2.96,6.04,98.03,71.92,Good,73.23,19.54
11044,25,Male,1.96,4.46,3.55,0.81,3.17,7.9,80.22,100.0,Poor,61.86,11.989999999999998
11045,20,Female,0.28,4.41,5.21,3.54,2.06,6.16,80.14,94.58,Good,64.19,15.22
11046,17,Male,2.21,7.13,3.96,0.82,1.66,6.89,74.17,69.11,Average,40.05,13.57
11047,24,Male,2.78,6.03,2.77,1.75,1.59,6.08,100.0,76.59,Good,57.36,12.14
11048,20,Female,0.75,4.55,4.1,0.07,3.22,5.84,70.69,56.63,Good,48.95,11.940000000000001
11049,25,Male,5.03,3.24,6.05,3.34,1.64,7.11,69.0,74.76,Poor,63.43,14.270000000000001
11050,25,Male,5.3,7.42,3.76,1.49,0.82,4.79,80.16,85.89,Good,65.46,13.49
11051,19,Female,8.84,3.91,4.62,4.77,0.62,6.43,95.33,89.63,Good,100.0,13.92
11052,19,Male,3.76,4.56,0.81,2.92,2.86,7.21,71.48,84.47,Average,86.38,11.149999999999999
11053,19,Male,6.88,6.34,2.01,1.85,1.91,9.99,90.88,96.4,Poor,98.57,12.11
11054,17,Male,4.03,6.92,4.26,0.58,3.27,7.93,89.22,76.65,Average,97.69,15.03
11055,24,Male,3.51,7.1,4.64,5.37,0.84,6.53,82.99,62.35,Average,96.78,17.95
11056,22,Female,2.9,5.6,5.24,1.23,3.77,8.26,95.59,66.71,Poor,63.13,15.84
11057,19,Male,6.65,8.31,3.13,4.04,0.0,6.21,100.0,78.1,Average,76.9,15.48
11058,20,Male,5.98,2.29,3.01,1.52,1.34,7.83,87.83,71.06,Average,100.0,8.16
11059,18,Male,0.0,2.81,4.1,1.24,2.48,8.15,80.58,82.99,Good,49.92,10.63
11060,23,Female,3.4,3.81,2.89,1.02,2.05,9.19,84.67,76.87,Average,72.33,9.77
11061,24,Male,7.09,8.66,4.27,2.85,1.85,6.92,82.58,57.57,Poor,74.22,17.63
11062,25,Male,4.8,5.62,1.65,2.44,3.27,7.66,89.38,61.7,Good,98.63,12.98
11063,25,Male,6.73,8.99,3.9,3.08,2.17,6.1,73.47,75.71,Good,83.26,18.14
11064,25,Female,3.49,2.92,2.45,0.91,1.81,7.78,73.96,79.65,Good,90.12,8.09
11065,17,Male,5.01,6.22,0.0,3.74,0.27,6.74,89.82,100.0,Poor,80.51,10.23
11066,19,Male,8.58,5.29,3.16,1.19,3.68,5.48,99.44,94.19,Good,100.0,13.32
11067,20,Female,3.2,3.57,0.0,2.89,0.56,4.76,83.66,79.24,Average,77.94,7.02
11068,24,Male,4.67,8.33,3.92,1.29,1.9,4.13,84.56,54.85,Good,78.35,15.44
11069,20,Female,1.45,5.52,3.79,1.2,1.88,8.48,64.21,86.94,Average,74.67,12.39
11070,24,Female,6.63,7.47,1.77,3.6,0.41,6.79,94.34,76.67,Poor,72.8,13.25
11071,23,Female,0.0,4.56,0.55,3.63,4.35,5.23,80.6,80.56,Average,35.12,13.09
11072,17,Female,3.52,8.31,0.66,1.14,2.12,4.71,81.85,68.28,Good,75.12,12.23
11073,25,Male,6.72,1.0,5.46,3.64,0.88,4.52,91.15,62.46,Good,100.0,10.98
11074,19,Female,6.03,6.42,2.02,1.23,0.0,5.6,97.64,74.8,Average,87.54,9.67
11075,21,Female,4.44,9.34,0.0,0.3,1.53,7.91,84.85,67.73,Good,81.78,11.17
11076,21,Female,5.1,2.98,4.07,1.4,0.0,6.7,86.85,56.44,Average,93.9,8.450000000000001
11077,22,Male,5.23,2.95,4.06,2.36,1.75,4.29,81.22,75.48,Good,99.56,11.120000000000001
11078,19,Male,3.94,6.47,5.83,5.61,0.45,8.02,73.25,100.0,Average,90.62,18.36
11079,23,Female,2.39,13.1,2.83,1.91,1.45,6.45,85.91,53.42,Good,54.3,19.29
11080,25,Female,5.37,7.95,4.95,2.9,2.11,6.94,77.93,82.49,Good,100.0,17.91
11081,25,Male,2.15,7.61,2.49,3.26,2.19,8.71,80.12,78.91,Poor,44.53,15.55
11082,23,Female,4.9,3.3,2.44,1.55,2.32,5.6,78.89,100.0,Average,100.0,9.61
11083,18,Female,2.31,7.26,6.1,4.57,2.72,4.76,66.84,78.25,Average,48.72,20.65
11084,25,Male,6.09,4.21,3.0,1.4,3.05,8.02,98.69,84.37,Average,100.0,11.66
11085,21,Male,6.94,4.74,2.3,0.0,1.39,4.73,91.33,81.69,Average,79.82,8.43
11086,19,Male,3.24,6.56,1.9,2.37,0.43,5.5,77.68,88.63,Average,91.8,11.259999999999998
11087,20,Male,2.88,7.74,2.48,1.24,2.22,6.55,80.71,55.39,Good,57.69,13.68
11088,18,Male,3.45,7.28,4.54,1.87,0.7,7.32,76.97,49.67,Good,66.37,14.39
11089,24,Male,4.72,5.97,2.04,3.46,0.0,5.99,95.96,84.19,Average,100.0,11.469999999999999
11090,17,Male,0.0,7.85,0.24,2.54,1.04,7.85,100.0,88.39,Average,18.03,11.67
11091,20,Female,4.84,3.37,5.06,1.01,0.0,4.22,89.49,98.83,Poor,88.12,9.44
11092,19,Male,2.56,2.51,6.53,4.27,1.79,4.68,94.38,85.96,Average,63.69,15.1
11093,20,Female,7.69,7.1,2.91,1.27,0.32,10.0,79.54,59.48,Good,97.48,11.6
11094,21,Female,2.23,8.43,4.08,2.4,0.49,4.14,97.79,56.93,Average,21.59,15.4
11095,23,Male,4.37,4.83,2.08,2.93,1.85,4.58,77.66,67.26,Poor,38.4,11.69
11096,19,Male,6.03,9.73,3.74,0.33,3.04,5.79,86.39,77.89,Good,100.0,16.84
11097,24,Male,6.52,9.71,6.69,2.75,2.46,8.06,78.5,100.0,Good,99.57,21.610000000000003
11098,17,Male,5.94,4.88,5.9,0.28,1.4,5.48,88.77,59.87,Good,100.0,12.46
11099,25,Female,2.51,1.63,3.48,4.27,5.26,5.83,81.89,57.91,Poor,54.1,14.64
11100,21,Female,3.2,1.4,4.82,2.43,2.41,6.3,78.45,75.83,Average,55.14,11.06
11101,19,Female,7.3,5.75,4.07,1.71,2.29,9.04,97.84,73.34,Good,85.66,13.82
11102,20,Female,7.62,8.89,3.02,1.71,0.29,5.32,89.68,92.26,Average,100.0,13.91
11103,19,Male,5.42,7.14,5.12,0.0,1.36,8.35,92.01,88.56,Average,99.53,13.620000000000001
11104,21,Male,4.9,2.78,3.35,4.53,0.07,5.13,68.83,85.21,Average,60.79,10.73
11105,17,Male,3.95,4.16,5.83,4.37,2.27,5.84,90.54,91.68,Good,99.49,16.63
11106,25,Male,1.95,3.58,4.55,3.38,1.01,8.75,92.74,56.67,Good,71.08,12.52
11107,24,Male,3.51,6.27,3.99,1.59,1.12,5.86,82.57,75.16,Average,63.97,12.969999999999999
11108,22,Male,4.22,7.21,3.15,1.44,1.02,7.56,97.51,69.17,Good,97.09,12.82
11109,20,Male,5.2,1.27,0.15,3.32,1.52,6.67,96.53,80.36,Average,85.9,6.26
11110,24,Female,3.59,5.76,3.54,2.75,0.21,8.0,79.61,78.69,Good,81.78,12.26
11111,19,Male,1.18,6.73,2.16,4.31,0.9,8.19,99.95,65.65,Average,69.24,14.100000000000001
11112,25,Male,3.79,6.0,2.57,2.36,1.07,9.76,84.08,71.24,Poor,66.22,12.0
11113,23,Female,3.44,5.48,4.04,0.95,0.96,5.27,91.93,78.09,Average,96.94,11.43
11114,19,Male,6.89,5.58,5.59,0.0,0.56,8.24,87.5,82.34,Good,100.0,11.73
11115,21,Male,3.32,4.15,1.88,3.43,1.19,4.35,81.11,66.35,Good,66.16,10.65
11116,22,Male,5.54,3.2,2.74,1.58,2.79,7.58,89.84,87.48,Good,88.46,10.31
11117,19,Male,6.78,0.75,3.77,3.67,2.04,6.27,80.93,100.0,Average,100.0,10.23
11118,23,Male,2.24,6.22,2.67,3.73,1.63,7.05,90.61,100.0,Poor,57.36,14.25
11119,18,Female,8.87,8.14,5.38,4.18,1.93,6.0,97.69,69.38,Good,100.0,19.63
11120,18,Male,3.61,12.96,2.64,0.81,1.45,8.43,77.82,79.24,Good,78.24,17.86
11121,22,Male,3.93,7.27,2.21,2.44,3.6,10.0,84.64,82.93,Poor,54.65,15.52
11122,22,Female,1.91,8.71,1.88,0.61,0.44,6.55,77.88,56.38,Good,17.2,11.64
11123,19,Male,7.88,1.76,1.99,2.22,0.48,6.7,90.15,99.17,Average,100.0,6.449999999999999
11124,17,Male,3.04,8.21,4.17,4.12,1.8,5.03,83.63,58.66,Poor,73.93,18.3
11125,23,Female,3.44,3.34,5.12,2.02,2.46,6.44,99.74,61.77,Average,94.76,12.940000000000001
11126,21,Male,6.62,6.0,4.59,1.32,0.48,5.95,85.1,69.19,Average,100.0,12.39
11127,20,Male,2.17,3.64,5.48,3.67,3.66,6.25,78.31,68.59,Good,51.56,16.45
11128,22,Male,6.43,3.76,4.12,1.92,1.21,9.02,100.0,90.89,Average,100.0,11.01
11129,22,Female,7.85,8.41,2.47,2.61,3.27,8.49,86.94,61.68,Good,100.0,16.759999999999998
11130,24,Male,4.38,6.4,4.44,1.37,2.78,5.48,92.94,90.26,Good,75.87,14.99
11131,25,Female,8.7,1.89,0.0,5.74,2.69,6.82,94.03,60.22,Good,100.0,10.32
11132,20,Female,3.16,6.77,1.34,2.31,3.42,5.02,94.93,88.05,Average,100.0,13.84
11133,17,Male,3.83,8.82,2.25,3.87,1.71,7.79,100.0,77.09,Average,80.73,16.65
11134,18,Female,2.36,6.53,3.44,0.0,2.83,8.11,97.92,72.29,Good,77.41,12.8
11135,18,Female,6.7,2.45,1.87,1.4,2.52,7.97,80.64,84.25,Good,100.0,8.24
11136,25,Male,4.2,6.46,5.39,1.82,2.59,6.01,71.12,92.2,Average,82.61,16.26
11137,22,Male,6.37,3.62,1.49,0.23,2.3,7.41,98.06,78.23,Good,94.45,7.64
11138,19,Female,4.95,3.62,3.73,0.91,2.87,8.07,75.42,100.0,Good,95.05,11.129999999999999
11139,23,Male,7.79,7.49,5.85,4.17,0.0,7.68,77.32,68.97,Average,98.0,17.509999999999998
11140,23,Female,4.61,9.55,2.18,4.16,2.36,5.11,96.6,82.41,Average,88.43,18.25
11141,23,Female,7.86,5.46,4.52,0.67,0.78,9.48,100.0,78.29,Good,100.0,11.43
11142,25,Female,3.17,6.7,2.47,4.61,0.43,5.57,55.08,72.38,Good,63.67,14.21
11143,18,Male,4.63,9.56,6.48,3.56,1.71,8.69,65.12,80.7,Poor,80.16,21.310000000000002
11144,20,Male,2.16,6.28,4.48,0.0,2.37,7.32,79.33,72.58,Good,65.64,13.13
11145,23,Male,4.96,7.08,6.84,3.94,0.0,8.17,90.26,79.46,Average,80.19,17.86
11146,17,Female,2.18,4.32,4.53,2.37,2.75,8.79,92.56,86.49,Average,87.21,13.97
11147,24,Female,3.71,2.12,1.27,4.75,0.0,8.1,90.92,84.58,Good,94.5,8.14
11148,19,Female,2.51,8.09,4.32,3.0,1.43,8.75,82.5,94.41,Average,75.16,16.84
11149,20,Female,5.04,6.18,5.48,2.94,1.89,7.44,68.89,68.08,Average,78.72,16.490000000000002
11150,17,Male,5.14,6.53,1.61,4.37,1.27,7.43,100.0,78.54,Average,89.63,13.780000000000001
11151,19,Female,3.3,4.28,4.99,3.22,1.43,8.51,63.62,57.15,Average,78.39,13.920000000000002
11152,23,Female,5.59,0.58,2.63,0.0,1.04,3.93,98.99,94.32,Good,94.02,4.25
11153,18,Male,4.71,1.43,1.85,2.31,1.29,6.48,68.45,69.5,Poor,100.0,6.88
11154,19,Female,4.44,3.14,0.2,2.73,2.1,7.9,93.92,62.78,Good,68.31,8.17
11155,17,Female,0.44,5.8,2.7,2.81,2.11,6.71,79.65,80.84,Poor,37.94,13.419999999999998
11156,24,Female,5.76,5.19,3.82,1.48,3.54,7.84,94.51,69.47,Average,100.0,14.030000000000001
11157,21,Female,6.66,5.63,3.93,4.78,2.75,8.61,83.14,89.28,Average,99.46,17.09
11158,25,Male,6.41,6.91,2.7,3.58,4.92,6.97,61.01,69.31,Poor,92.29,18.11
11159,21,Female,5.93,5.26,3.95,1.24,2.42,6.43,91.03,49.58,Good,100.0,12.870000000000001
11160,24,Male,4.58,9.27,5.28,3.16,2.34,4.74,83.24,84.5,Average,69.9,20.05
11161,18,Male,4.06,0.26,2.4,0.32,2.48,6.02,84.25,77.12,Poor,84.37,5.459999999999999
11162,25,Male,5.74,8.12,4.47,0.0,4.66,9.0,64.97,66.73,Good,100.0,17.25
11163,21,Female,4.61,3.48,3.14,0.78,3.84,7.28,80.8,88.33,Poor,100.0,11.24
11164,21,Male,3.35,11.9,2.84,0.34,3.59,5.74,91.55,83.2,Good,92.89,18.67
11165,24,Male,7.39,3.74,3.84,4.14,3.01,6.2,83.72,95.99,Poor,91.07,14.729999999999999
11166,17,Female,4.18,3.12,2.85,3.87,2.03,6.08,93.64,51.87,Average,93.25,11.870000000000001
11167,23,Female,3.13,5.73,2.98,3.08,0.76,7.76,80.95,74.73,Poor,83.74,12.55
11168,24,Male,3.89,5.08,3.72,2.1,2.98,8.81,71.87,87.87,Average,81.03,13.88
11169,17,Male,4.21,6.26,5.51,1.96,1.58,6.74,71.81,76.0,Good,82.77,15.31
11170,23,Male,3.54,1.05,3.9,4.05,2.4,6.73,92.48,61.01,Average,72.93,11.4
11171,24,Female,3.81,7.84,2.75,2.31,1.22,8.8,83.24,89.03,Average,84.65,14.120000000000001
11172,19,Male,3.53,6.5,4.69,5.89,0.0,4.66,82.57,78.99,Average,68.65,17.08
11173,24,Female,7.56,3.61,4.18,0.0,2.54,6.16,77.87,74.97,Good,100.0,10.33
11174,20,Male,3.85,5.89,2.67,3.4,2.89,8.2,87.46,68.12,Poor,77.1,14.850000000000001
11175,25,Female,4.99,3.65,6.58,0.32,1.46,6.15,82.91,53.16,Average,95.53,12.01
11176,24,Male,2.53,0.37,3.75,5.1,1.59,6.31,83.88,70.14,Average,57.51,10.809999999999999
11177,22,Female,6.84,2.66,3.43,4.06,2.12,9.92,76.16,88.73,Good,87.84,12.27
11178,25,Male,7.81,3.46,3.49,4.23,1.21,7.51,75.53,97.3,Poor,95.77,12.39
11179,20,Female,2.51,6.92,5.05,0.37,1.65,6.73,83.95,88.39,Good,74.35,13.99
11180,23,Female,8.1,5.79,1.47,4.08,0.24,5.18,88.83,65.25,Poor,100.0,11.58
11181,22,Male,2.18,5.07,5.07,1.02,2.82,4.52,71.11,100.0,Average,52.08,13.98
11182,17,Female,1.48,2.06,2.62,0.0,0.38,5.52,100.0,82.31,Average,66.62,5.0600000000000005
11183,18,Female,5.17,5.95,4.02,0.11,3.46,8.33,90.74,71.57,Good,100.0,13.54
11184,23,Female,1.28,1.83,4.88,2.06,1.08,8.74,83.26,89.17,Good,78.57,9.85
11185,22,Male,6.67,4.68,1.59,1.29,1.51,5.45,84.37,84.14,Average,95.44,9.07
11186,21,Male,0.59,5.81,3.75,0.0,1.99,3.5,90.75,79.17,Average,45.92,11.55
11187,18,Female,5.28,9.6,2.55,2.67,1.29,6.36,87.03,93.13,Average,100.0,16.11
11188,19,Female,3.69,2.09,1.14,3.92,3.64,6.34,91.62,73.9,Good,66.88,10.79
11189,22,Male,3.99,6.73,3.56,4.64,0.0,7.74,96.43,87.18,Average,91.82,14.93
11190,20,Male,3.07,10.3,0.0,1.94,1.53,7.84,67.56,80.33,Average,67.3,13.77
11191,19,Female,2.5,5.22,3.13,2.6,0.0,5.68,72.51,68.55,Average,69.19,10.95
11192,22,Female,3.29,1.19,2.03,0.0,2.31,8.22,100.0,84.87,Average,100.0,5.529999999999999
11193,22,Female,5.56,6.63,3.67,3.08,0.82,6.64,76.47,77.49,Average,90.79,14.2
11194,17,Male,0.0,9.33,7.33,2.13,1.48,6.82,68.82,95.65,Average,46.17,20.270000000000003
11195,23,Male,1.53,4.93,6.06,4.15,1.79,5.8,100.0,55.44,Average,37.36,16.93
11196,19,Female,5.1,4.46,2.57,3.81,1.44,8.07,69.28,57.19,Good,72.99,12.280000000000001
11197,21,Female,1.08,0.33,3.21,2.46,0.97,6.54,96.99,75.75,Good,85.39,6.97
11198,17,Male,7.86,6.04,0.95,0.15,0.7,6.63,70.65,54.47,Poor,100.0,7.84
11199,17,Male,6.88,4.59,3.14,2.3,1.58,7.85,72.84,68.86,Good,98.67,11.61
11200,18,Male,3.92,0.0,2.65,0.53,1.24,7.61,82.69,79.78,Average,91.26,4.42
11201,19,Male,5.23,7.35,2.82,3.55,1.36,6.95,81.66,85.81,Average,93.12,15.079999999999998
11202,25,Female,5.25,4.62,3.57,3.2,0.42,7.28,88.15,100.0,Average,100.0,11.809999999999999
11203,17,Male,6.54,5.36,3.14,1.87,2.78,10.0,70.56,70.35,Poor,88.64,13.149999999999999
11204,17,Female,6.12,13.55,1.81,4.34,0.3,6.0,88.07,59.34,Good,84.7,20.0
11205,19,Male,2.26,6.8,2.35,1.21,0.8,7.98,87.3,66.32,Good,60.79,11.16
11206,25,Male,1.49,6.96,5.35,0.97,0.0,3.5,97.8,89.44,Poor,42.41,13.28
11207,18,Female,3.48,8.76,3.2,2.84,3.19,4.58,89.26,96.18,Poor,83.03,17.990000000000002
11208,22,Male,6.03,2.71,1.33,1.03,0.66,10.0,95.72,78.31,Poor,84.1,5.73
11209,17,Female,5.05,4.92,6.31,0.95,3.76,6.28,72.72,82.92,Average,90.22,15.94
11210,17,Female,4.32,4.02,0.98,1.9,0.0,8.47,92.11,77.63,Poor,70.58,6.8999999999999995
11211,18,Male,5.02,7.06,1.7,0.11,3.64,5.11,93.81,65.99,Average,84.83,12.51
11212,24,Male,4.78,9.31,0.0,5.7,1.4,7.67,82.89,81.03,Poor,71.35,16.41
11213,20,Female,3.81,5.76,4.01,2.85,0.32,6.22,71.92,81.85,Average,89.01,12.94
11214,17,Female,1.79,3.77,3.88,2.6,0.52,5.36,97.1,100.0,Good,69.58,10.77
11215,24,Female,1.79,6.34,3.92,4.14,1.83,7.4,72.58,98.29,Average,53.57,16.229999999999997
11216,20,Male,5.5,3.16,6.48,0.0,1.76,8.13,46.62,96.15,Average,91.08,11.4
11217,23,Female,7.71,4.72,4.94,3.56,1.13,5.88,76.6,87.18,Poor,100.0,14.349999999999998
11218,23,Male,3.44,3.78,4.21,1.43,3.2,5.96,68.9,95.18,Average,100.0,12.62
11219,19,Female,3.55,8.0,7.26,0.0,0.14,8.9,87.05,93.28,Average,89.69,15.399999999999999
11220,19,Female,6.21,2.08,4.44,0.75,0.94,7.69,79.2,70.88,Good,100.0,8.21
11221,24,Female,5.0,7.52,6.43,2.85,1.48,5.29,95.65,72.79,Good,88.71,18.28
11222,19,Male,2.96,5.62,3.89,1.82,1.48,7.86,86.37,100.0,Average,75.34,12.809999999999999
11223,22,Male,4.27,7.08,5.48,1.73,1.0,5.79,74.33,94.26,Good,91.59,15.290000000000001
11224,17,Female,4.08,1.97,2.9,0.0,0.69,7.61,100.0,97.56,Average,92.74,5.56
11225,22,Female,4.8,7.19,2.72,1.82,2.51,10.0,81.0,97.37,Good,99.93,14.24
11226,18,Male,2.91,7.07,6.04,1.52,1.98,5.86,95.05,81.96,Good,81.94,16.61
11227,24,Male,6.22,4.61,4.31,1.85,2.41,7.1,94.43,100.0,Average,100.0,13.18
11228,17,Male,5.87,8.59,3.6,3.73,3.18,6.94,91.26,63.53,Average,97.8,19.1
11229,18,Female,3.71,3.65,2.29,1.19,2.56,5.16,84.44,68.59,Good,100.0,9.69
11230,17,Male,6.99,7.3,7.73,4.21,0.0,5.98,81.08,56.7,Poor,71.74,19.240000000000002
11231,24,Female,5.08,2.11,2.65,2.34,2.28,6.21,71.37,94.12,Average,97.6,9.379999999999999
11232,24,Male,2.58,3.7,2.4,3.83,0.13,9.12,87.64,92.98,Average,68.91,10.06
11233,17,Female,3.42,6.38,5.54,0.0,4.06,5.11,80.48,83.79,Poor,91.63,15.98
11234,19,Female,8.07,5.05,3.65,1.91,1.58,5.51,90.41,61.33,Poor,100.0,12.19
11235,23,Female,6.7,2.2,4.32,4.39,1.16,10.0,83.94,100.0,Good,84.26,12.07
11236,24,Male,6.32,3.43,0.0,1.77,0.92,6.38,95.85,87.81,Average,100.0,6.12
11237,24,Male,3.75,5.72,3.8,0.0,1.87,7.68,88.25,77.78,Good,92.45,11.39
11238,23,Male,2.85,6.29,2.14,1.3,2.46,7.61,99.14,91.35,Average,90.42,12.190000000000001
11239,21,Male,6.31,5.46,5.99,4.72,2.21,8.28,67.37,86.09,Average,93.77,18.380000000000003
11240,22,Female,5.62,9.36,0.0,2.78,1.52,7.73,87.74,83.49,Good,89.54,13.66
11241,17,Male,5.1,5.28,0.02,2.75,2.64,8.2,91.44,82.3,Poor,75.85,10.690000000000001
